YR,MONTH,HPI,STATE
1989,SEP,55.13,MI
1989,OCT,55.06,MI
1989,NOV,55.16,MI
1989,DEC,55.3,MI
1990,JAN,55.52,MI
1990,FEB,55.91,MI
1990,MAR,56.32,MI
1990,ARP,56.77,MI
1990,MAY,57.17,MI
1990,JUN,57.43,MI
1990,JUL,57.58,MI
1990,AUG,57.58,MI
1990,SEP,57.49,MI
1990,OCT,57.56,MI
1990,NOV,57.61,MI
1990,DEC,57.59,MI
1991,JAN,57.6,MI
1991,FEB,57.72,MI
1991,MAR,58,MI
1991,ARP,58.4,MI
1991,MAY,58.73,MI
1991,JUN,58.92,MI
1991,JUL,59.04,MI
1991,AUG,59.17,MI
1991,SEP,59.32,MI
1991,OCT,59.48,MI
1991,NOV,59.6,MI
1991,DEC,59.55,MI
1992,JAN,59.55,MI
1992,FEB,59.91,MI
1992,MAR,60.36,MI
1992,ARP,60.59,MI
1992,MAY,60.81,MI
1992,JUN,61.07,MI
1992,JUL,61.25,MI
1992,AUG,61.4,MI
1992,SEP,61.58,MI
1992,OCT,61.74,MI
1992,NOV,61.76,MI
1992,DEC,61.58,MI
1993,JAN,61.62,MI
1993,FEB,62.51,MI
1993,MAR,63.92,MI
1993,ARP,64.71,MI
1993,MAY,65.34,MI
1993,JUN,65.84,MI
1993,JUL,65.61,MI
1993,AUG,65.53,MI
1993,SEP,65.44,MI
1993,OCT,64.41,MI
1993,NOV,63.46,MI
1993,DEC,63.39,MI
1994,JAN,63.62,MI
1994,FEB,63.86,MI
1994,MAR,64.23,MI
1994,ARP,65.09,MI
1994,MAY,66.04,MI
1994,JUN,66.61,MI
1994,JUL,66.95,MI
1994,AUG,67.22,MI
1994,SEP,67.43,MI
1994,OCT,67.59,MI
1994,NOV,67.69,MI
1994,DEC,67.84,MI
1995,JAN,68.07,MI
1995,FEB,68.4,MI
1995,MAR,68.86,MI
1995,ARP,69.49,MI
1995,MAY,70.26,MI
1995,JUN,70.94,MI
1995,JUL,71.39,MI
1995,AUG,71.88,MI
1995,SEP,72.22,MI
1995,OCT,72.3,MI
1995,NOV,72.47,MI
1995,DEC,72.69,MI
1996,JAN,72.87,MI
1996,FEB,73.32,MI
1996,MAR,74.29,MI
1996,ARP,75.32,MI
1996,MAY,76.11,MI
1996,JUN,76.76,MI
1996,JUL,77.29,MI
1996,AUG,77.62,MI
1996,SEP,77.78,MI
1996,OCT,77.9,MI
1996,NOV,78.03,MI
1996,DEC,78.13,MI
1997,JAN,78.3,MI
1997,FEB,78.8,MI
1997,MAR,79.64,MI
1997,ARP,80.5,MI
1997,MAY,81.26,MI
1997,JUN,81.84,MI
1997,JUL,82.2,MI
1997,AUG,82.47,MI
1997,SEP,82.77,MI
1997,OCT,83.09,MI
1997,NOV,83.16,MI
1997,DEC,82.99,MI
1998,JAN,83.1,MI
1998,FEB,83.69,MI
1998,MAR,84.47,MI
1998,ARP,85.29,MI
1998,MAY,86.15,MI
1998,JUN,86.9,MI
1998,JUL,87.25,MI
1998,AUG,87.39,MI
1998,SEP,87.66,MI
1998,OCT,88,MI
1998,NOV,88.22,MI
1998,DEC,88.22,MI
1999,JAN,88.27,MI
1999,FEB,88.73,MI
1999,MAR,89.53,MI
1999,ARP,90.49,MI
1999,MAY,91.55,MI
1999,JUN,92.52,MI
1999,JUL,93.28,MI
1999,AUG,93.73,MI
1999,SEP,93.91,MI
1999,OCT,94.04,MI
1999,NOV,94.2,MI
1999,DEC,94.5,MI
2000,JAN,94.95,MI
2000,FEB,95.62,MI
2000,MAR,96.62,MI
2000,ARP,97.68,MI
2000,MAY,98.67,MI
2000,JUN,99.33,MI
2000,JUL,99.81,MI
2000,AUG,100.22,MI
2000,SEP,100.2,MI
2000,OCT,100.14,MI
2000,NOV,100.16,MI
2000,DEC,100,MI
2001,JAN,99.87,MI
2001,FEB,100.14,MI
2001,MAR,100.9,MI
2001,ARP,101.7,MI
2001,MAY,102.49,MI
2001,JUN,103.25,MI
2001,JUL,103.75,MI
2001,AUG,103.96,MI
2001,SEP,103.84,MI
2001,OCT,103.59,MI
2001,NOV,103.6,MI
2001,DEC,103.83,MI
2002,JAN,104.17,MI
2002,FEB,104.54,MI
2002,MAR,105.2,MI
2002,ARP,106.11,MI
2002,MAY,106.94,MI
2002,JUN,107.63,MI
2002,JUL,108.04,MI
2002,AUG,108.18,MI
2002,SEP,108.32,MI
2002,OCT,108.28,MI
2002,NOV,108.09,MI
2002,DEC,107.87,MI
2003,JAN,107.56,MI
2003,FEB,107.78,MI
2003,MAR,108.31,MI
2003,ARP,108.96,MI
2003,MAY,109.76,MI
2003,JUN,110.4,MI
2003,JUL,110.9,MI
2003,AUG,111.27,MI
2003,SEP,111.32,MI
2003,OCT,111.05,MI
2003,NOV,110.81,MI
2003,DEC,110.48,MI
2004,JAN,110.09,MI
2004,FEB,110.33,MI
2004,MAR,111.11,MI
2004,ARP,112.08,MI
2004,MAY,113.27,MI
2004,JUN,114.23,MI
2004,JUL,114.56,MI
2004,AUG,114.44,MI
2004,SEP,114.26,MI
2004,OCT,113.99,MI
2004,NOV,113.48,MI
2004,DEC,113.06,MI
2005,JAN,112.96,MI
2005,FEB,113,MI
2005,MAR,113.38,MI
2005,ARP,114.27,MI
2005,MAY,115.2,MI
2005,JUN,115.71,MI
2005,JUL,115.74,MI
2005,AUG,115.53,MI
2005,SEP,115.17,MI
2005,OCT,114.62,MI
2005,NOV,113.77,MI
2005,DEC,112.56,MI
2006,JAN,111.38,MI
2006,FEB,111.06,MI
2006,MAR,111.69,MI
2006,ARP,112.54,MI
2006,MAY,113.28,MI
2006,JUN,113.62,MI
2006,JUL,113.26,MI
2006,AUG,112.27,MI
2006,SEP,110.97,MI
2006,OCT,109.62,MI
2006,NOV,108.2,MI
2006,DEC,106.86,MI
2007,JAN,105.75,MI
2007,FEB,104.98,MI
2007,MAR,104.75,MI
2007,ARP,104.94,MI
2007,MAY,105.43,MI
2007,JUN,105.45,MI
2007,JUL,104.44,MI
2007,AUG,102.81,MI
2007,SEP,100.67,MI
2007,OCT,98.35,MI
2007,NOV,96.14,MI
2007,DEC,93.86,MI
2008,JAN,91.62,MI
2008,FEB,89.98,MI
2008,MAR,89.43,MI
2008,ARP,89.73,MI
2008,MAY,89.94,MI
2008,JUN,89.88,MI
2008,JUL,89.65,MI
2008,AUG,88.85,MI
2008,SEP,87.25,MI
2008,OCT,84.82,MI
2008,NOV,81.85,MI
2008,DEC,78.98,MI
2009,JAN,77.14,MI
2009,FEB,76.41,MI
2009,MAR,76.22,MI
2009,ARP,76.52,MI
2009,MAY,77.2,MI
2009,JUN,77.89,MI
2009,JUL,78.07,MI
2009,AUG,77.68,MI
2009,SEP,77.25,MI
2009,OCT,76.86,MI
2009,NOV,76.09,MI
2009,DEC,74.98,MI
2010,JAN,74.09,MI
2010,FEB,73.86,MI
2010,MAR,74.36,MI
2010,ARP,75.52,MI
2010,MAY,76.75,MI
2010,JUN,77.09,MI
2010,JUL,76.69,MI
2010,AUG,75.95,MI
2010,SEP,75.12,MI
2010,OCT,74.48,MI
2010,NOV,73.8,MI
2010,DEC,73,MI
2011,JAN,72.08,MI
2011,FEB,71.31,MI
2011,MAR,71.22,MI
2011,ARP,72.03,MI
2011,MAY,73.56,MI
2011,JUN,74.94,MI
2011,JUL,75.51,MI
2011,AUG,75.28,MI
2011,SEP,74.8,MI
2011,OCT,74.44,MI
2011,NOV,73.76,MI
2011,DEC,72.53,MI
2012,JAN,71.43,MI
2012,FEB,71.41,MI
2012,MAR,72.81,MI
2012,ARP,75.08,MI
2012,MAY,77.27,MI
2012,JUN,78.69,MI
2012,JUL,79.26,MI
2012,AUG,79.54,MI
2012,SEP,79.8,MI
2012,OCT,79.82,MI
2012,NOV,79.69,MI
2012,DEC,79.47,MI
2013,JAN,79.51,MI
2013,FEB,80.4,MI
2013,MAR,82.13,MI
2013,ARP,84.28,MI
2013,MAY,86.36,MI
2013,JUN,88.16,MI
2013,JUL,89.56,MI
2013,AUG,90.12,MI
2013,SEP,90.13,MI
2013,OCT,89.96,MI
2013,NOV,89.65,MI
2013,DEC,89.32,MI
2014,JAN,89.08,MI
2014,FEB,89.51,MI
2014,MAR,90.77,MI
2014,ARP,92.37,MI
2014,MAY,93.93,MI
2014,JUN,95.35,MI
2014,JUL,96.37,MI
2014,AUG,97,MI
2014,SEP,97.01,MI
2014,OCT,96.51,MI
2014,NOV,95.99,MI
2014,DEC,95.23,MI
2015,JAN,94.59,MI
2015,FEB,94.86,MI
2015,MAR,96.21,MI
2015,ARP,98.2,MI
2015,MAY,100.08,MI
2015,JUN,101.07,MI
2015,JUL,101.4,MI
2015,AUG,101.68,MI
2015,SEP,102.02,MI
2015,OCT,102.1,MI
2015,NOV,101.49,MI
2015,DEC,100.49,MI
2016,JAN,99.84,MI
2016,FEB,100.22,MI
2016,MAR,101.67,MI
2016,ARP,103.63,MI
2016,MAY,105.78,MI
2016,JUN,107.69,MI
2016,JUL,108.85,MI
2016,AUG,108.86,MI
2016,SEP,108.59,MI
2016,OCT,108.55,MI
2016,NOV,108.15,MI
2016,DEC,107.63,MI
2017,JAN,107.59,MI
2017,FEB,108.45,MI
2017,MAR,110.18,MI
2017,ARP,112.41,MI
2017,MAY,114.55,MI
2017,JUN,116.19,MI
2017,JUL,117.17,MI
2017,AUG,117.54,MI
2017,SEP,117.32,MI
2017,OCT,116.89,MI
2017,NOV,116.57,MI
2017,DEC,115.78,MI
1975,JAN,25.43,MN
1975,FEB,25.68,MN
1975,MAR,25.89,MN
1975,ARP,26.09,MN
1975,MAY,26.34,MN
1975,JUN,26.64,MN
1975,JUL,26.98,MN
1975,AUG,27.31,MN
1975,SEP,27.54,MN
1975,OCT,27.6,MN
1975,NOV,27.52,MN
1975,DEC,27.4,MN
1976,JAN,27.3,MN
1976,FEB,27.27,MN
1976,MAR,27.33,MN
1976,ARP,27.45,MN
1976,MAY,27.57,MN
1976,JUN,27.74,MN
1976,JUL,28.01,MN
1976,AUG,28.31,MN
1976,SEP,28.52,MN
1976,OCT,28.68,MN
1976,NOV,28.85,MN
1976,DEC,29.06,MN
1977,JAN,29.26,MN
1977,FEB,29.42,MN
1977,MAR,29.61,MN
1977,ARP,29.94,MN
1977,MAY,30.4,MN
1977,JUN,30.94,MN
1977,JUL,31.49,MN
1977,AUG,31.96,MN
1977,SEP,32.28,MN
1977,OCT,32.49,MN
1977,NOV,32.72,MN
1977,DEC,32.97,MN
1978,JAN,33.17,MN
1978,FEB,33.43,MN
1978,MAR,33.92,MN
1978,ARP,34.62,MN
1978,MAY,35.38,MN
1978,JUN,36.08,MN
1978,JUL,36.69,MN
1978,AUG,37.24,MN
1978,SEP,37.72,MN
1978,OCT,38.11,MN
1978,NOV,38.36,MN
1978,DEC,38.46,MN
1979,JAN,38.58,MN
1979,FEB,38.87,MN
1979,MAR,39.3,MN
1979,ARP,39.77,MN
1979,MAY,40.27,MN
1979,JUN,40.76,MN
1979,JUL,41.25,MN
1979,AUG,41.72,MN
1979,SEP,42.11,MN
1979,OCT,42.28,MN
1979,NOV,42.25,MN
1979,DEC,42.2,MN
1980,JAN,42.27,MN
1980,FEB,42.5,MN
1980,MAR,42.91,MN
1980,ARP,43.38,MN
1980,MAY,43.78,MN
1980,JUN,44.09,MN
1980,JUL,44.37,MN
1980,AUG,44.62,MN
1980,SEP,44.78,MN
1980,OCT,44.79,MN
1980,NOV,44.69,MN
1980,DEC,44.58,MN
1981,JAN,44.48,MN
1981,FEB,44.39,MN
1981,MAR,44.35,MN
1981,ARP,44.41,MN
1981,MAY,44.57,MN
1981,JUN,44.84,MN
1981,JUL,45.23,MN
1981,AUG,45.67,MN
1981,SEP,46.05,MN
1981,OCT,46.34,MN
1981,NOV,46.57,MN
1981,DEC,46.76,MN
1982,JAN,46.86,MN
1982,FEB,46.84,MN
1982,MAR,46.65,MN
1982,ARP,46.36,MN
1982,MAY,46.1,MN
1982,JUN,45.97,MN
1982,JUL,45.98,MN
1982,AUG,46.05,MN
1982,SEP,46.12,MN
1982,OCT,46.18,MN
1982,NOV,46.22,MN
1982,DEC,46.31,MN
1983,JAN,46.6,MN
1983,FEB,46.99,MN
1983,MAR,47.32,MN
1983,ARP,47.52,MN
1983,MAY,47.65,MN
1983,JUN,47.73,MN
1983,JUL,47.73,MN
1983,AUG,47.63,MN
1983,SEP,47.42,MN
1983,OCT,47.14,MN
1983,NOV,46.89,MN
1983,DEC,46.76,MN
1984,JAN,46.78,MN
1984,FEB,46.92,MN
1984,MAR,47.13,MN
1984,ARP,47.44,MN
1984,MAY,47.84,MN
1984,JUN,48.23,MN
1984,JUL,48.46,MN
1984,AUG,48.55,MN
1984,SEP,48.64,MN
1984,OCT,48.79,MN
1984,NOV,48.94,MN
1984,DEC,48.99,MN
1985,JAN,49.01,MN
1985,FEB,49.09,MN
1985,MAR,49.11,MN
1985,ARP,48.79,MN
1985,MAY,47.86,MN
1985,JUN,46.55,MN
1985,JUL,46.34,MN
1985,AUG,47.72,MN
1985,SEP,49.14,MN
1985,OCT,49.8,MN
1985,NOV,49.99,MN
1985,DEC,50.07,MN
1986,JAN,50.06,MN
1986,FEB,49.72,MN
1986,MAR,49.02,MN
1986,ARP,48.88,MN
1986,MAY,49.73,MN
1986,JUN,50.75,MN
1986,JUL,51.3,MN
1986,AUG,51.15,MN
1986,SEP,50.69,MN
1986,OCT,50.73,MN
1986,NOV,51.14,MN
1986,DEC,51.43,MN
1987,JAN,51.7,MN
1987,FEB,51.92,MN
1987,MAR,52.07,MN
1987,ARP,52.32,MN
1987,MAY,52.74,MN
1987,JUN,53.09,MN
1987,JUL,53.21,MN
1987,AUG,53.24,MN
1987,SEP,53.25,MN
1987,OCT,53.21,MN
1987,NOV,53.14,MN
1987,DEC,53.13,MN
1988,JAN,53.34,MN
1988,FEB,53.65,MN
1988,MAR,53.95,MN
1988,ARP,54.26,MN
1988,MAY,54.56,MN
1988,JUN,54.74,MN
1988,JUL,54.7,MN
1988,AUG,54.55,MN
1988,SEP,54.53,MN
1988,OCT,54.68,MN
1988,NOV,54.87,MN
1988,DEC,55.05,MN
1989,JAN,55.19,MN
1989,FEB,55.29,MN
1989,MAR,55.47,MN
1989,ARP,55.74,MN
1989,MAY,55.98,MN
1989,JUN,56.25,MN
1989,JUL,56.56,MN
1989,AUG,56.73,MN
1989,SEP,56.71,MN
1989,OCT,56.72,MN
1989,NOV,56.87,MN
1989,DEC,57,MN
1990,JAN,57.02,MN
1990,FEB,57.06,MN
1990,MAR,57.17,MN
1990,ARP,57.27,MN
1990,MAY,57.39,MN
1990,JUN,57.52,MN
1990,JUL,57.63,MN
1990,AUG,57.7,MN
1990,SEP,57.67,MN
1990,OCT,57.6,MN
1990,NOV,57.62,MN
1990,DEC,57.68,MN
1991,JAN,57.77,MN
1991,FEB,57.89,MN
1991,MAR,58.01,MN
1991,ARP,58.12,MN
1991,MAY,58.23,MN
1991,JUN,58.4,MN
1991,JUL,58.5,MN
1991,AUG,58.51,MN
1991,SEP,58.54,MN
1991,OCT,58.61,MN
1991,NOV,58.61,MN
1991,DEC,58.62,MN
1992,JAN,58.81,MN
1992,FEB,59.14,MN
1992,MAR,59.48,MN
1992,ARP,59.73,MN
1992,MAY,59.98,MN
1992,JUN,60.34,MN
1992,JUL,60.57,MN
1992,AUG,60.63,MN
1992,SEP,60.71,MN
1992,OCT,60.88,MN
1992,NOV,60.98,MN
1992,DEC,60.95,MN
1993,JAN,60.98,MN
1993,FEB,61.19,MN
1993,MAR,61.47,MN
1993,ARP,61.78,MN
1993,MAY,62.36,MN
1993,JUN,63.08,MN
1993,JUL,63.52,MN
1993,AUG,63.74,MN
1993,SEP,63.85,MN
1993,OCT,63.82,MN
1993,NOV,63.83,MN
1993,DEC,63.9,MN
1994,JAN,64.08,MN
1994,FEB,64.33,MN
1994,MAR,64.61,MN
1994,ARP,64.93,MN
1994,MAY,65.41,MN
1994,JUN,66.03,MN
1994,JUL,66.42,MN
1994,AUG,66.43,MN
1994,SEP,66.23,MN
1994,OCT,66.16,MN
1994,NOV,66.33,MN
1994,DEC,66.5,MN
1995,JAN,66.51,MN
1995,FEB,66.59,MN
1995,MAR,66.83,MN
1995,ARP,67.18,MN
1995,MAY,67.57,MN
1995,JUN,68.1,MN
1995,JUL,68.68,MN
1995,AUG,69.04,MN
1995,SEP,69.23,MN
1995,OCT,69.3,MN
1995,NOV,69.21,MN
1995,DEC,69.14,MN
1996,JAN,69.26,MN
1996,FEB,69.59,MN
1996,MAR,70.11,MN
1996,ARP,70.7,MN
1996,MAY,71.27,MN
1996,JUN,71.7,MN
1996,JUL,72.1,MN
1996,AUG,72.32,MN
1996,SEP,72.3,MN
1996,OCT,72.35,MN
1996,NOV,72.49,MN
1996,DEC,72.57,MN
1997,JAN,72.66,MN
1997,FEB,72.8,MN
1997,MAR,73.05,MN
1997,ARP,73.57,MN
1997,MAY,74.17,MN
1997,JUN,74.7,MN
1997,JUL,75.12,MN
1997,AUG,75.41,MN
1997,SEP,75.6,MN
1997,OCT,75.61,MN
1997,NOV,75.48,MN
1997,DEC,75.44,MN
1998,JAN,75.59,MN
1998,FEB,75.88,MN
1998,MAR,76.5,MN
1998,ARP,77.35,MN
1998,MAY,78.08,MN
1998,JUN,78.83,MN
1998,JUL,79.68,MN
1998,AUG,80.29,MN
1998,SEP,80.53,MN
1998,OCT,80.82,MN
1998,NOV,81.24,MN
1998,DEC,81.57,MN
1999,JAN,81.83,MN
1999,FEB,82.24,MN
1999,MAR,83.08,MN
1999,ARP,84.27,MN
1999,MAY,85.57,MN
1999,JUN,86.86,MN
1999,JUL,88.02,MN
1999,AUG,88.88,MN
1999,SEP,89.32,MN
1999,OCT,89.47,MN
1999,NOV,89.66,MN
1999,DEC,90.2,MN
2000,JAN,90.83,MN
2000,FEB,91.59,MN
2000,MAR,92.81,MN
2000,ARP,94.25,MN
2000,MAY,95.68,MN
2000,JUN,96.86,MN
2000,JUL,97.65,MN
2000,AUG,98.24,MN
2000,SEP,98.88,MN
2000,OCT,99.43,MN
2000,NOV,99.71,MN
2000,DEC,100,MN
2001,JAN,100.5,MN
2001,FEB,101.15,MN
2001,MAR,102.22,MN
2001,ARP,103.84,MN
2001,MAY,105.35,MN
2001,JUN,106.47,MN
2001,JUL,107.46,MN
2001,AUG,108.14,MN
2001,SEP,108.7,MN
2001,OCT,109.06,MN
2001,NOV,109.13,MN
2001,DEC,109.28,MN
2002,JAN,109.76,MN
2002,FEB,110.67,MN
2002,MAR,112.01,MN
2002,ARP,113.68,MN
2002,MAY,115.29,MN
2002,JUN,116.6,MN
2002,JUL,117.82,MN
2002,AUG,118.75,MN
2002,SEP,119.27,MN
2002,OCT,119.78,MN
2002,NOV,120.06,MN
2002,DEC,120.11,MN
2003,JAN,120.22,MN
2003,FEB,120.67,MN
2003,MAR,121.54,MN
2003,ARP,122.93,MN
2003,MAY,124.54,MN
2003,JUN,125.96,MN
2003,JUL,127.11,MN
2003,AUG,127.88,MN
2003,SEP,128.28,MN
2003,OCT,128.68,MN
2003,NOV,128.97,MN
2003,DEC,128.93,MN
2004,JAN,128.97,MN
2004,FEB,129.54,MN
2004,MAR,130.56,MN
2004,ARP,132.05,MN
2004,MAY,134.1,MN
2004,JUN,135.93,MN
2004,JUL,137.04,MN
2004,AUG,137.44,MN
2004,SEP,137.38,MN
2004,OCT,137.36,MN
2004,NOV,137.15,MN
2004,DEC,136.69,MN
2005,JAN,136.5,MN
2005,FEB,137.03,MN
2005,MAR,138.44,MN
2005,ARP,140.41,MN
2005,MAY,142.13,MN
2005,JUN,143.47,MN
2005,JUL,144.26,MN
2005,AUG,144.72,MN
2005,SEP,145.16,MN
2005,OCT,145.04,MN
2005,NOV,144.34,MN
2005,DEC,143.48,MN
2006,JAN,143.1,MN
2006,FEB,143.48,MN
2006,MAR,144.38,MN
2006,ARP,145.31,MN
2006,MAY,146.19,MN
2006,JUN,146.71,MN
2006,JUL,146.63,MN
2006,AUG,146.17,MN
2006,SEP,145.3,MN
2006,OCT,144.29,MN
2006,NOV,143.06,MN
2006,DEC,141.78,MN
2007,JAN,141.36,MN
2007,FEB,141.88,MN
2007,MAR,142.74,MN
2007,ARP,143.44,MN
2007,MAY,143.89,MN
2007,JUN,144.07,MN
2007,JUL,143.72,MN
2007,AUG,142.78,MN
2007,SEP,141.27,MN
2007,OCT,138.99,MN
2007,NOV,136.33,MN
2007,DEC,133.88,MN
2008,JAN,132,MN
2008,FEB,130.94,MN
2008,MAR,130.58,MN
2008,ARP,130.93,MN
2008,MAY,131.37,MN
2008,JUN,131.56,MN
2008,JUL,131.84,MN
2008,AUG,131.61,MN
2008,SEP,129.89,MN
2008,OCT,127.11,MN
2008,NOV,123.92,MN
2008,DEC,120.73,MN
2009,JAN,118.36,MN
2009,FEB,117.14,MN
2009,MAR,117.14,MN
2009,ARP,118.01,MN
2009,MAY,119.29,MN
2009,JUN,120.7,MN
2009,JUL,121.47,MN
2009,AUG,121.05,MN
2009,SEP,120.37,MN
2009,OCT,119.98,MN
2009,NOV,119.11,MN
2009,DEC,117.57,MN
2010,JAN,116.26,MN
2010,FEB,116.06,MN
2010,MAR,116.96,MN
2010,ARP,118.31,MN
2010,MAY,119.46,MN
2010,JUN,119.49,MN
2010,JUL,118.26,MN
2010,AUG,116.65,MN
2010,SEP,115.21,MN
2010,OCT,114.02,MN
2010,NOV,112.51,MN
2010,DEC,110.43,MN
2011,JAN,108.43,MN
2011,FEB,107.14,MN
2011,MAR,106.97,MN
2011,ARP,107.83,MN
2011,MAY,109.26,MN
2011,JUN,110.72,MN
2011,JUL,111.18,MN
2011,AUG,110.57,MN
2011,SEP,109.86,MN
2011,OCT,109.02,MN
2011,NOV,107.52,MN
2011,DEC,105.63,MN
2012,JAN,104.21,MN
2012,FEB,104.28,MN
2012,MAR,106.13,MN
2012,ARP,109.03,MN
2012,MAY,111.95,MN
2012,JUN,114.06,MN
2012,JUL,115.1,MN
2012,AUG,115.21,MN
2012,SEP,114.98,MN
2012,OCT,114.85,MN
2012,NOV,114.44,MN
2012,DEC,113.66,MN
2013,JAN,113.29,MN
2013,FEB,113.88,MN
2013,MAR,115.6,MN
2013,ARP,118.37,MN
2013,MAY,121.43,MN
2013,JUN,124.04,MN
2013,JUL,125.72,MN
2013,AUG,126.26,MN
2013,SEP,125.89,MN
2013,OCT,125.31,MN
2013,NOV,124.58,MN
2013,DEC,123.43,MN
2014,JAN,122.65,MN
2014,FEB,123.26,MN
2014,MAR,125.18,MN
2014,ARP,127.51,MN
2014,MAY,129.37,MN
2014,JUN,130.42,MN
2014,JUL,130.76,MN
2014,AUG,130.61,MN
2014,SEP,129.97,MN
2014,OCT,129.11,MN
2014,NOV,128.04,MN
2014,DEC,126.67,MN
2015,JAN,125.77,MN
2015,FEB,126.12,MN
2015,MAR,128.05,MN
2015,ARP,131.07,MN
2015,MAY,133.92,MN
2015,JUN,135.87,MN
2015,JUL,136.71,MN
2015,AUG,136.79,MN
2015,SEP,136.43,MN
2015,OCT,135.68,MN
2015,NOV,134.64,MN
2015,DEC,133.41,MN
2016,JAN,132.64,MN
2016,FEB,133.12,MN
2016,MAR,135.26,MN
2016,ARP,138.51,MN
2016,MAY,141.53,MN
2016,JUN,143.48,MN
2016,JUL,144.19,MN
2016,AUG,143.93,MN
2016,SEP,143.44,MN
2016,OCT,142.84,MN
2016,NOV,142.06,MN
2016,DEC,141.48,MN
2017,JAN,141.57,MN
2017,FEB,142.96,MN
2017,MAR,145.48,MN
2017,ARP,148.27,MN
2017,MAY,150.71,MN
2017,JUN,152.26,MN
2017,JUL,152.67,MN
2017,AUG,152.57,MN
2017,SEP,152.28,MN
2017,OCT,151.62,MN
2017,NOV,150.71,MN
2017,DEC,149.78,MN
1975,JAN,30.62,MO
1975,FEB,32.02,MO
1975,MAR,33.45,MO
1975,ARP,34.61,MO
1975,MAY,34.58,MO
1975,JUN,33.5,MO
1975,JUL,32.52,MO
1975,AUG,31.94,MO
1975,SEP,31.63,MO
1975,OCT,31.4,MO
1975,NOV,31.31,MO
1975,DEC,31.46,MO
1976,JAN,31.89,MO
1976,FEB,32.68,MO
1976,MAR,33.89,MO
1976,ARP,35.18,MO
1976,MAY,35.35,MO
1976,JUN,34.5,MO
1976,JUL,33.8,MO
1976,AUG,33.4,MO
1976,SEP,33.31,MO
1976,OCT,33.4,MO
1976,NOV,33.6,MO
1976,DEC,33.91,MO
1977,JAN,34.33,MO
1977,FEB,34.93,MO
1977,MAR,36.03,MO
1977,ARP,37.58,MO
1977,MAY,37.97,MO
1977,JUN,37.17,MO
1977,JUL,36.86,MO
1977,AUG,37.13,MO
1977,SEP,37.56,MO
1977,OCT,37.9,MO
1977,NOV,38.18,MO
1977,DEC,38.51,MO
1978,JAN,38.99,MO
1978,FEB,39.69,MO
1978,MAR,40.78,MO
1978,ARP,42.32,MO
1978,MAY,42.75,MO
1978,JUN,42.1,MO
1978,JUL,42.07,MO
1978,AUG,42.5,MO
1978,SEP,42.95,MO
1978,OCT,43.23,MO
1978,NOV,43.38,MO
1978,DEC,43.53,MO
1979,JAN,43.94,MO
1979,FEB,44.85,MO
1979,MAR,46.22,MO
1979,ARP,47.76,MO
1979,MAY,48.33,MO
1979,JUN,47.97,MO
1979,JUL,47.74,MO
1979,AUG,47.66,MO
1979,SEP,47.75,MO
1979,OCT,48.03,MO
1979,NOV,48.3,MO
1979,DEC,48.46,MO
1980,JAN,48.77,MO
1980,FEB,49.58,MO
1980,MAR,51.08,MO
1980,ARP,52.91,MO
1980,MAY,53.52,MO
1980,JUN,52.57,MO
1980,JUL,51.41,MO
1980,AUG,50.73,MO
1980,SEP,50.52,MO
1980,OCT,50.48,MO
1980,NOV,50.53,MO
1980,DEC,50.59,MO
1981,JAN,50.6,MO
1981,FEB,50.56,MO
1981,MAR,50.53,MO
1981,ARP,50.51,MO
1981,MAY,50.45,MO
1981,JUN,50.29,MO
1981,JUL,50.07,MO
1981,AUG,49.81,MO
1981,SEP,49.47,MO
1981,OCT,49.12,MO
1981,NOV,48.92,MO
1981,DEC,48.91,MO
1982,JAN,49.07,MO
1982,FEB,49.27,MO
1982,MAR,49.45,MO
1982,ARP,49.62,MO
1982,MAY,49.78,MO
1982,JUN,50,MO
1982,JUL,50.25,MO
1982,AUG,50.44,MO
1982,SEP,50.49,MO
1982,OCT,50.48,MO
1982,NOV,50.55,MO
1982,DEC,50.72,MO
1983,JAN,50.91,MO
1983,FEB,51.13,MO
1983,MAR,51.39,MO
1983,ARP,51.74,MO
1983,MAY,52.17,MO
1983,JUN,52.69,MO
1983,JUL,53.27,MO
1983,AUG,53.79,MO
1983,SEP,54.05,MO
1983,OCT,54.04,MO
1983,NOV,53.93,MO
1983,DEC,53.79,MO
1984,JAN,53.65,MO
1984,FEB,53.64,MO
1984,MAR,53.84,MO
1984,ARP,54.26,MO
1984,MAY,54.77,MO
1984,JUN,55.23,MO
1984,JUL,55.57,MO
1984,AUG,55.88,MO
1984,SEP,56.05,MO
1984,OCT,55.99,MO
1984,NOV,55.87,MO
1984,DEC,55.88,MO
1985,JAN,56.06,MO
1985,FEB,56.43,MO
1985,MAR,56.88,MO
1985,ARP,57.26,MO
1985,MAY,57.65,MO
1985,JUN,58.08,MO
1985,JUL,58.55,MO
1985,AUG,58.94,MO
1985,SEP,59.09,MO
1985,OCT,59.14,MO
1985,NOV,59.19,MO
1985,DEC,59.21,MO
1986,JAN,59.16,MO
1986,FEB,59.12,MO
1986,MAR,59.33,MO
1986,ARP,59.79,MO
1986,MAY,60.32,MO
1986,JUN,60.87,MO
1986,JUL,61.41,MO
1986,AUG,61.61,MO
1986,SEP,61.56,MO
1986,OCT,61.65,MO
1986,NOV,61.84,MO
1986,DEC,62.05,MO
